ker_prod_le_iff	lemma	public	f11790a8ab145b1a	QuantumInfo/Entropy/Relative.lean	1409
HermitianMat.inner_kron	lemma	public	4c616e71b5b1a251	QuantumInfo/Entropy/Relative.lean	1417
continuousOn_rpow_uniform	lemma	public	9a161782807742c2	QuantumInfo/Entropy/Relative.lean	1439
sandwichedRelRentropy_additive_alpha_one_aux	theorem	public	85d9af57b066559c	QuantumInfo/Entropy/Relative.lean	1462
SandwichedRelRentropy	def	public	9dff0e6cead03e5f	QuantumInfo/Entropy/Relative.lean	1480
notation:D̃_	notation	public	7836ad8e746a99dc	QuantumInfo/Entropy/Relative.lean	1492
qRelativeEnt	def	public	59b2a85d23d1a211	QuantumInfo/Entropy/Relative.lean	1497
notation:𝐃(	notation	public	20597d22ef3aba34	QuantumInfo/Entropy/Relative.lean	1500
sandwiched_term_product	lemma	public	8ee95c58e25d4f3c	QuantumInfo/Entropy/Relative.lean	1526
sandwichedRelRentropy_additive_alpha_ne_one	theorem	public	efe8541d6769b43a	QuantumInfo/Entropy/Relative.lean	1539
sandwichedRelRentropy_additive	theorem	public	a60461fdcea3cf0f	QuantumInfo/Entropy/Relative.lean	1565
qRelativeEnt_additive	theorem	public	5945ebdc245b9919	QuantumInfo/Entropy/Relative.lean	1573
sandwichedRelRentropy_relabel	theorem	public	31497478fb1fb151	QuantumInfo/Entropy/Relative.lean	1579
sandwichedRelRentropy_self	theorem	public	22baa030d7e5df0c	QuantumInfo/Entropy/Relative.lean	1586
sandwichedRelEntropy_ne_top	theorem	public	9d1edfe2624523b6	QuantumInfo/Entropy/Relative.lean	1613
continuousOn_exponent	lemma	public	86518fbe5b4b8cf5	QuantumInfo/Entropy/Relative.lean	1619
Complex.continuousOn_cpow_const_Ioi	lemma	public	9ddc7645f20f9c04	QuantumInfo/Entropy/Relative.lean	1623
maps_to_Iio_of_Ioi_1	lemma	public	91d83f5c462fcccd	QuantumInfo/Entropy/Relative.lean	1632
frontier_singleton	theorem	public	e1a123013cf7b1bb	QuantumInfo/Entropy/Relative.lean	1642
sandwichedRelRentropy.continuousOn_Ioi_1_aux	theorem	private	2fd871a83c9fd85b	QuantumInfo/Entropy/Relative.lean	1646
sandwichedRelRentropy.continuousOn_Ioi_1	theorem	private	6f544db39f1fadee	QuantumInfo/Entropy/Relative.lean	1664
